ID;Tweet;Dimension;Intensity;Description
2018-Es-04671;Parce pues normal ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-04922;@PonyTravesti La gente de Twin Peaks está loca 😂 ¿Feliz? 😚😁;valence;2;se infiere un estado emocional moderadamente positivo
2018-Es-02445;En el Estado jubilan a los trabajadores a los 65 años si o si, pero tenemos un Presidente que cumple 79 #irónico  #HBPPK;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-00477;Le dije a mi papá que me trajera cena y me dijo que si.... Llegó con sopa Maruchan ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-06518;¡Feliz día a mis amigos!;valence;3;se infiere un estado emocional muy positivo
2018-Es-05608;SORPRESA EN LA PUERTA: ¬°unas tentadoras cajas de regalo rojas y amarillas est√°n causando revuelo en las puertas! #SmurfsVillage @SmurfsG;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-00082;¡Feliz cumpleaños, #Gordito @kossajah! Hay que irnos a festejar 🎂👍😁🎉🍻;valence;3;se infiere un estado emocional muy positivo
2018-Es-04772;@ArenaZeroOk @Fairy_Tail_DD ¡Claro! Por nuestra parte aceptamos con mucho gusto 👌;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-03632;Debo ser la única persona que en vacaciones se llena de trabajo porque lo elige... acá ya estamos en el sobre, cansada y feliz 🤗☺️;valence;2;se infiere un estado emocional moderadamente positivo
2018-Es-03526;El seguimiento que TVE está haciendo de lo que ocurre en Cataluña impresiona. Enhorabuena a esos jefes de contenidos.  #Ironía;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-03769;LN la cerrrrda,te quieroo pesadilla;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-00032;Ximena ayer mató un bicho con sus dedos y pensó que las tripitas embarradas en sus dedos eran pipí del bicho provocada por el susto.;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-05190;Caigo en cuenta que Rodrigo nació el mismo año que mi hermano ;valence;1;se infiere un estado emocional ligeramente positivo
2018-Es-04164;Le conte y se enojo y si no le cuento se enoja igual 👌😂😂;valence;1;se infiere un estado emocional ligeramente positivo
2018-Es-01328;Todos estos días he estado durmiendo demasiado mal. No sé si es el país o mi ansiedad natural.;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-06159;Los débiles toman venganza, los fuertes perdonan y los inteligentes simplemente los ignoran.;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-06933;Cómo cuando Dross ya no pública nada bueno... Jajajajajaja 😂  Hasta @TeVeoGeek sale en uno de sus vídeos..!!  #Fama #Suscripciones ;valence;1;se infiere un estado emocional ligeramente positivo
2018-Es-02370;@AlbertoRaimundi Hoy me convenciste, me ganaste por cansancio, sos un abosoluto HDP, jajajaja.;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-06878;@DavidChoro Y mira que para que te espanten a ti.... 😈 ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-02941;@micatorres213 Jajaja yo te amo a vos, te voy a dar fernet más seguido 😂;valence;2;se infiere un estado emocional moderadamente positivo
2018-Es-02169;Triste es dar todo tu amor, toda tu alma y todo tu.ser con una sonrisk, y que se quede ahi, prendido en el aire;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-01231;Que satisfacción encontrar Diles remix pero aja esperaba mucho más;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-01332;@DlealH Pobre mae Diana ;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-06934;MUY LAMENTABLE EL RELATIVISMO MORAL DE NUESTRA SOCIEDAD RESPECTO A LA VIDA. HOY SON LOS NONATOS, MAÑANA LOS ANCIANOS ...MAL, MUY MALA SEÑAL!;valence;-3;se infiere un estado emocional muy negativo
2018-Es-00484;Que partido se me fue de las manos la concha de la lora 😠;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-02843;@waldorftty < Elisabeth había peleado. El espejo estaba hecho añicos, y varios tramos del suelo se habían manchado de sangre. Segundo >;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-06488;Estoy re a full con todo de Ámbar. Y super nerviosa !!!!!! 😣😣;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-05395;Me invitan a tomar una birra y vuelvo borracha a mi casa.  Así  no  se  puede En tres horas me levanto ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-01128;@GolDNakama Jaja pobre Tatara ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-00958;Merlí, How to get away, 13 reasons, Stranger things, Narcos.. se van a dignar en aparecer denuevo algun dia? Me tienen abandonada..;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-06502;No es agradecimiento con Torres: semifinal en descenso directo y hoy perdió con el equipo mejor armado. Pero bueno, quizá quieren un CheChe.;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-06013;Bno bno chicos ya realizando los preparativos para este fin de semana hacer el directo ojala no me coja el temible lag cod bo3 😂😂😅😅☺;valence;1;se infiere un estado emocional ligeramente positivo
2018-Es-06079;@FlavioKisuc Por favor ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-05711;Yo me encargo del presente el futuro es asunto de Dios ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-06329;Éste fin de semana la cita es con #Terror La Dama de Negro Colombia te espera   CASA ENSAMBLE   COMPRA YA #TuBoleta… …;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-02525;Cuanto tiempo lleva haciéndose péndejo su presidente? Poquito 1 año, no menos, como 5... #triste #realidad #Mexico #FuerzaMexico #EPN;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-05410;una de las cosas que más valoro en mi vida son mis amigos, que felicidad tenerlos a todos💜;valence;3;se infiere un estado emocional muy positivo
2018-Es-01639;Ya necesito vacaciones y a penas van los primeros parciales!!! ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-05212;Ese momento de desesperación cuando no encuentro un emoji;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-02327;@arodsol1 TAMBIÉN YOOOOOO, y en mty no hay ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-02376;"@cflauramf @martiresas @KikoMatamoros No supervivientes es estar criticando;tomar el sol e insultar";valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-03720;Ánimo ya mero es viernes, solo falta un día, no menos como cinco😂 #Copiado #Peña;valence;2;se infiere un estado emocional moderadamente positivo
2018-Es-02002;@Camila_Cabello @BrunoMars ESTOY MUY EMOCIONADO, ESPERO Y PUEDAS VENIR A MÉXICO;valence;3;se infiere un estado emocional muy positivo
2018-Es-05881;Y empeze a estar orgulloso de mi desde el año pasado que aprendi a soltar todo aquello que ya no se quiera quedar.;valence;1;se infiere un estado emocional ligeramente positivo
2018-Es-02602;Cuánta razón tiene mi hermana 😭 No todos están dispuestos...;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-04630;@UPAEP @JAVC10 @RectorUPAEP Gracias ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-03478;Sabes que no hay marcha atrás cuando comienzas a sonreír cada vez que hablas con esa persona.;valence;1;se infiere un estado emocional ligeramente positivo
2018-Es-06155;@teamlibertywalk @forumpandlr Ah, vdd, so de ver a make ja fico cansada de imaginar;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-01583;Me siento muy bendecida por Dios ;valence;3;se infiere un estado emocional muy positivo
2018-Es-00738;Que dicha como uno va descubriendo la clase de personas con las q se relaciona.. ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-05291;Ayer estaba hablando con mi tía del insomnio y me dijo que es de familia, TODOS tenemos el mismo problema ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-03027;Me enojo súper rapido,lpm🙄✋;valence;-3;se infiere un estado emocional muy negativo
2018-Es-00837;Volver a esa época donde mi única preocupación era ya estar en mi cama para ver Los Únicos;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-02070;Aparecen fotos de todos lados culia ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-04253;Me hace falta un palito pa andar al cien 💯 ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-04263;Ojalá y Dios ponga su mano para tener calma de la sed de venganza que puede continuar.;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-05474;Tenéis el odio y el resentimiento inyectado en vena. Acojonáis.;valence;-3;se infiere un estado emocional muy negativo
2018-Es-01033;Pensé que era una gilada lo de sentir que molestas, pero es lejos lo más horrible;valence;-3;se infiere un estado emocional muy negativo
2018-Es-06223;@infobae Me cambió el día, que tristeza. #sarcasmo;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-06614;Está zona ya es sumamente inestable y peligrosa, las personas de #VenustianoCarranza Michoacan deben de ser evacuadas.;valence;-3;se infiere un estado emocional muy negativo
2018-Es-00206;Que horror jamás sentirte suficiente;valence;-3;se infiere un estado emocional muy negativo
2018-Es-06058;Nunca jueguen con mi ansiedad;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-03103;¡No quiero gente amargada que este cerca de mi!;valence;-3;se infiere un estado emocional muy negativo
2018-Es-06397;Me desperte desp de una pesadilla q feo;valence;-3;se infiere un estado emocional muy negativo
2018-Es-06639;Me gusta ver cuando te hago sonreír Aunque sea unos segundos 😍😍;valence;3;se infiere un estado emocional muy positivo
2018-Es-04272;Una noche ahogada en llanto, me juré a mi misma que no volvería a dejar que me tratarán como si no valiera nada.;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-02944;"Me dice ""Feliz dia"" y me lo re trance, amigos son los de abajo y se golpean😂👋";valence;0;se infiere un estado emocional neutral or mixto
2018-Es-02029;El #asesinato de  #MiguelAngelBlanco lo recuerdo como su fuera hoy:  #Esperanza #decepción #rabia #pena  #TeniaQueDecirlo;valence;-3;se infiere un estado emocional muy negativo
2018-Es-02540;"Que chistosa situación; le escribo y existen mil ocupaciones. Dejo de hacerlo y esas ocupaciones por arte de magia desaparecen 😂😂";valence;1;se infiere un estado emocional ligeramente positivo
2018-Es-05127;@blavkdog @cherflIoyd Pues nel, nomas nos vienes a insultar mejor dinos cosas bonitas.;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-03841;@Juan33Martinez Te fuiste al carajo ;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-03464;@twentyone5sos_ 🤣 vale!!! tú dale no mas ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-06452;Tengo unas ganas ni las más hijueputas de comprar una Lona de boxeo y darle puños a lo maldita todo el día con horror temas a todo volumen.;valence;-3;se infiere un estado emocional muy negativo
2018-Es-02447;Me toco la mejor taxista, volumen justo y terremoto pa tu cola, olvídate que mujer tan agradable;valence;2;se infiere un estado emocional moderadamente positivo
2018-Es-00847;El disgusto de las 08:22. No hay zumitos. Xd.;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-00635;es una persona PELIGROSA y con mucho poder encima;valence;-3;se infiere un estado emocional muy negativo
2018-Es-03810;Amo tu sonrisa...;valence;3;se infiere un estado emocional muy positivo
2018-Es-04859;@raquel_rivarola Siempre tan amable romantica y agradable....;valence;2;se infiere un estado emocional moderadamente positivo
2018-Es-04314;Odio el dia del amigo porque sufro por la gente que no tiene mi suerte y tiene gente al lado falsa o que no tiene a nadie y se lo recuerdan;valence;-3;se infiere un estado emocional muy negativo
2018-Es-03289;@EquipoCFK No hacía falta tomarlo tan en serio al grandote pavo;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-03556;Debería estar haciendo una tarea de adoctrinamiento izquierdista, pero me la paso por el forro y mejor estoy cantando alegremente =D;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-05130;Ahora cada vez que escuche The Messenger lloraré. Esa canción significó mucho para mí en un momento, ahora bueno, con lo que pasó 😔;valence;-3;se infiere un estado emocional muy negativo
2018-Es-00324;#CAPRICORNIO se puede irritar por cualquier cosa, incluso por tonterías, así que cuidado con QUÉ tonterías dices o haces.;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-03698;@rutty315 Muchas gracias Pequeña, que descanses... 😘 el sentimiento es Mutuo, mi venezolana Favorita ;valence;2;se infiere un estado emocional moderadamente positivo
2018-Es-01336;@KidGuilty @cathy Todos pedíamos que volviera hasta un HT tenía, volvió,hizo sus descargos y fue peor  #DonPicoDeOro ;valence;-2;se infiere un estado emocional moderadamente negativo
2018-Es-00961;@95truman Ya me urge ir ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-02863;@miriwonderland Como en los viejos tiempos #nostalgia;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-05464;Mi pacman significa pelea :v ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-05784;Que aburrido esta este bar;valence;-3;se infiere un estado emocional muy negativo
2018-Es-00447;@xvrvr ah ya me había asustado hahaha sí es mi superhéroe fav de la canasta básica pero saitama es mi husbando sorry;valence;1;se infiere un estado emocional ligeramente positivo
2018-Es-02890;Tiene dos versiones de negro: negro mate (Black) y negro brillante (Jet Black).  #Rayito;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-01295;Sale uno del estadio como todo preocupado.;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-04833;No mames, qué fino. ;valence;0;se infiere un estado emocional neutral or mixto
2018-Es-05750;Me bajo mucho en la hermana del  raton, pero es que es igual de invivible que el. ;valence;-1;se infiere un estado emocional ligeramente negativo
2018-Es-00894;@vito_cfc @SSFE2017 Jjaakjak , pronto lo haré ;valence;1;se infiere un estado emocional ligeramente positivo
